,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021500361,198.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,0.0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,232.0,-5.0,1.0,0.0
0,Shot Chart Detail,0021500377,129.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,47.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-110.0,-5.0,1.0,0.0
0,Shot Chart Detail,0021500377,178.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,25.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,168.0,198.0,1.0,1.0
0,Shot Chart Detail,0021500377,186.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,25.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,11.0,9.0,1.0,0.0
0,Shot Chart Detail,0021500377,392.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,48.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,30.0,267.0,1.0,0.0
0,Shot Chart Detail,0021500377,431.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,8.0,18.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,150.0,208.0,1.0,1.0
0,Shot Chart Detail,0021500377,435.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,7.0,34.0,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-43.0,41.0,1.0,0.0
0,Shot Chart Detail,0021500377,445.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,6.0,8.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,151.0,224.0,1.0,0.0
0,Shot Chart Detail,0021500377,448.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,5.0,30.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,64.0,16.0,1.0,0.0
0,Shot Chart Detail,0021500391,138.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,33.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,82.0,141.0,1.0,0.0
0,Shot Chart Detail,0021500391,489.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,7.0,39.0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,15.0,159.0,1.0,1.0
0,Shot Chart Detail,0021500391,495.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,6.0,20.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,13.0,-1.0,1.0,0.0
0,Shot Chart Detail,0021500400,320.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,3.0,59.0,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,99.0,21.0,1.0,1.0
0,Shot Chart Detail,0021500400,331.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,57.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,194.0,165.0,1.0,0.0
0,Shot Chart Detail,0021500400,364.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,48.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,194.0,164.0,1.0,0.0
0,Shot Chart Detail,0021500400,389.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,36.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,14.0,2.0,1.0,0.0
0,Shot Chart Detail,0021500400,401.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,8.0,54.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,159.0,193.0,1.0,1.0
0,Shot Chart Detail,0021500400,418.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,7.0,47.0,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,18.0,1.0,1.0
0,Shot Chart Detail,0021500400,443.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,6.0,18.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,168.0,188.0,1.0,0.0
0,Shot Chart Detail,0021500400,468.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,3.0,32.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-29.0,-6.0,1.0,0.0
0,Shot Chart Detail,0021500414,148.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,14.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-187.0,159.0,1.0,1.0
0,Shot Chart Detail,0021500414,325.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,53.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-124.0,239.0,1.0,1.0
0,Shot Chart Detail,0021500414,341.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,42.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-9.0,252.0,1.0,0.0
0,Shot Chart Detail,0021500414,368.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,40.0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,7.0,1.0,1.0
0,Shot Chart Detail,0021500414,374.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,12.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,117.0,232.0,1.0,0.0
0,Shot Chart Detail,0021500414,377.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,43.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-133.0,-11.0,1.0,0.0
0,Shot Chart Detail,0021500437,159.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,9.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,7.0,1.0,0.0
0,Shot Chart Detail,0021500437,191.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,4.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,179.0,174.0,1.0,1.0
0,Shot Chart Detail,0021500437,198.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,8.0,54.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,-1.0,1.0,0.0
0,Shot Chart Detail,0021500437,426.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,1.0,21.0,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-140.0,213.0,1.0,1.0
0,Shot Chart Detail,0021500449,134.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,44.0,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-45.0,23.0,1.0,0.0
0,Shot Chart Detail,0021500449,148.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,8.0,39.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-9.0,2.0,1.0,1.0
0,Shot Chart Detail,0021500449,176.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,31.0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,151.0,28.0,1.0,0.0
0,Shot Chart Detail,0021500449,412.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,46.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-9.0,11.0,1.0,0.0
0,Shot Chart Detail,0021500449,419.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,18.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23.0,-117.0,208.0,1.0,1.0
0,Shot Chart Detail,0021500449,430.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,34.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,17.0,11.0,1.0,1.0
0,Shot Chart Detail,0021500449,444.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,3.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,-6.0,1.0,0.0
0,Shot Chart Detail,0021500449,472.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,6.0,30.0,Missed Shot,Floating Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23.0,-189.0,144.0,1.0,0.0
0,Shot Chart Detail,0021500449,488.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,4.0,46.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-73.0,237.0,1.0,0.0
0,Shot Chart Detail,0021500463,97.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,1.0,21.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,28.0,2.0,1.0,1.0
0,Shot Chart Detail,0021500463,104.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,16.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,24.0,7.0,1.0,0.0
0,Shot Chart Detail,0021500463,127.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,38.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,74.0,21.0,1.0,0.0
0,Shot Chart Detail,0021500463,131.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,7.0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,0.0,1.0,1.0
0,Shot Chart Detail,0021500463,140.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,25.0,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-70.0,11.0,1.0,1.0
0,Shot Chart Detail,0021500463,151.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,45.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-14.0,-5.0,1.0,1.0
0,Shot Chart Detail,0021500463,162.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,37.0,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-91.0,36.0,1.0,1.0
0,Shot Chart Detail,0021500463,176.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,5.0,34.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,58.0,234.0,1.0,0.0
0,Shot Chart Detail,0021500463,216.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,2.0,46.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,105.0,234.0,1.0,0.0
0,Shot Chart Detail,0021500463,225.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,1.0,37.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,43.0,36.0,1.0,0.0
0,Shot Chart Detail,0021500463,478.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,3.0,32.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-79.0,257.0,1.0,1.0
0,Shot Chart Detail,0021500463,480.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,2.0,56.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,74.0,2.0,1.0,0.0
0,Shot Chart Detail,0021500463,486.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,1.0,44.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,-16.0,90.0,1.0,0.0
0,Shot Chart Detail,0021500478,78.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,2.0,57.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-2.0,247.0,1.0,1.0
0,Shot Chart Detail,0021500478,98.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,58.0,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-130.0,149.0,1.0,1.0
0,Shot Chart Detail,0021500478,130.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,15.0,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,-60.0,115.0,1.0,0.0
0,Shot Chart Detail,0021500478,155.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,8.0,20.0,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,13.0,1.0,0.0
0,Shot Chart Detail,0021500478,170.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,44.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-14.0,8.0,1.0,0.0
0,Shot Chart Detail,0021500478,178.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,5.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-151.0,213.0,1.0,1.0
0,Shot Chart Detail,0021500478,191.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,5.0,0.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,64.0,2.0,1.0,1.0
0,Shot Chart Detail,0021500478,239.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,1.0,5.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-119.0,210.0,1.0,1.0
0,Shot Chart Detail,0021500478,246.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,0.0,4.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,101.0,224.0,1.0,1.0
0,Shot Chart Detail,0021500478,317.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,5.0,12.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,148.0,210.0,1.0,0.0
0,Shot Chart Detail,0021500478,362.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,10.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,17.0,2.0,1.0,0.0
0,Shot Chart Detail,0021500478,385.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,0.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,6.0,46.0,1.0,1.0
0,Shot Chart Detail,0021500478,416.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,2.0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,22.0,11.0,1.0,1.0
0,Shot Chart Detail,0021500478,438.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,8.0,36.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-153.0,203.0,1.0,0.0
0,Shot Chart Detail,0021500478,442.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,8.0,30.0,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-35.0,70.0,1.0,1.0
0,Shot Chart Detail,0021500478,464.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,6.0,12.0,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-24.0,0.0,1.0,0.0
0,Shot Chart Detail,0021500478,480.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,4.0,18.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-17.0,-1.0,1.0,0.0
0,Shot Chart Detail,0021500478,530.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,1.0,24.0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,-21.0,1.0,0.0
0,Shot Chart Detail,0021500478,582.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,5.0,4.0,18.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,20.0,115.0,1.0,1.0
0,Shot Chart Detail,0021500478,608.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,5.0,0.0,58.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,51.0,156.0,1.0,1.0
0,Shot Chart Detail,0021500493,146.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,34.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,6.0,8.0,1.0,0.0
0,Shot Chart Detail,0021500493,155.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,8.0,58.0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,-15.0,1.0,1.0
0,Shot Chart Detail,0021500493,195.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,4.0,32.0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-173.0,90.0,1.0,1.0
0,Shot Chart Detail,0021500493,305.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,7.0,1.0,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-17.0,23.0,1.0,1.0
0,Shot Chart Detail,0021500507,101.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,47.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-181.0,8.0,1.0,0.0
0,Shot Chart Detail,0021500507,117.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,1.0,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,19.0,2.0,1.0,0.0
0,Shot Chart Detail,0021500507,120.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,29.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23.0,209.0,116.0,1.0,1.0
0,Shot Chart Detail,0021500507,139.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,51.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,7.0,1.0,1.0
0,Shot Chart Detail,0021500507,155.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,5.0,52.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-133.0,210.0,1.0,0.0
0,Shot Chart Detail,0021500507,383.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,45.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-88.0,234.0,1.0,0.0
0,Shot Chart Detail,0021500551,111.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,31.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-56.0,242.0,1.0,0.0
0,Shot Chart Detail,0021500551,129.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,46.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,27.0,2.0,1.0,0.0
0,Shot Chart Detail,0021500567,132.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,0.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,39.0,81.0,385.0,1.0,0.0
0,Shot Chart Detail,0021500567,137.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,41.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,192.0,169.0,1.0,1.0
0,Shot Chart Detail,0021500567,140.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,10.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,2.0,1.0,1.0
0,Shot Chart Detail,0021500567,178.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,33.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,28.0,2.0,1.0,0.0
0,Shot Chart Detail,0021500567,354.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,3.0,43.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,33.0,249.0,1.0,0.0
0,Shot Chart Detail,0021500567,405.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,28.0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,235.0,-19.0,1.0,1.0
0,Shot Chart Detail,0021500567,413.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,48.0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,25.0,-1.0,1.0,1.0
0,Shot Chart Detail,0021500573,376.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,4.0,3.0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-245.0,-6.0,1.0,1.0
0,Shot Chart Detail,0021500573,416.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,6.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-114.0,259.0,1.0,0.0
0,Shot Chart Detail,0021500573,426.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,48.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-4.0,2.0,1.0,1.0
0,Shot Chart Detail,0021500573,436.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,39.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,6.0,174.0,1.0,0.0
0,Shot Chart Detail,0021500573,445.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,41.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,125.0,254.0,1.0,1.0
0,Shot Chart Detail,0021500573,454.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,8.0,43.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,-1.0,1.0,0.0
0,Shot Chart Detail,0021500573,543.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,0.0,48.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,218.0,134.0,1.0,0.0
0,Shot Chart Detail,0021500587,123.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,8.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-66.0,180.0,1.0,1.0
0,Shot Chart Detail,0021500587,138.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,36.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,8.0,1.0,0.0
0,Shot Chart Detail,0021500597,329.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,4.0,9.0,Made Shot,Driving Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,101.0,18.0,1.0,1.0
0,Shot Chart Detail,0021500597,336.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,41.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,64.0,247.0,1.0,0.0
0,Shot Chart Detail,0021500597,360.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,25.0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10.0,-102.0,7.0,1.0,0.0
0,Shot Chart Detail,0021500597,388.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,43.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,4.0,8.0,1.0,0.0
